region,road,address,longitude,latitude,memo
士林區,延平北路,七段3號前(公車亭旁),121.4975,25.09416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,九段尾島頭公園路燈107號樓梯口旁,121.4666667,25.11,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,六段308號右側邊近社中街尾,121.5019444,25.09027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,九段尾島頭公園路燈109號樓梯口旁,121.4663889,25.10888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,六段308號(社子國小)側門邊,121.5033333,25.08972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,六段308號(社子國小右側邊),121.5025,25.09,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,六段308號(社子國小左側邊),121.5030556,25.08972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,六段308號(社子國小大門對面),121.5027778,25.08972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,六段308號(社子國小大門對面公車亭旁),121.5033333,25.08944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,六段458號(公車亭旁),121.4991667,25.09277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,七段250號福安國中(左側近臨江園),121.4886111,25.10222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,七段250號福安國中(左側),121.4880556,25.10277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,七段250號福安國中(右側),121.4877778,25.10305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,七段250號福安國中(右側近八段2巷口),121.4872222,25.10333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,八段262巷口對面(公車亭內),121.4786111,25.10583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,八段262巷口對面(公車亭內),121.4730556,25.10611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,六段308號(社子國小大門左側對面),121.5030556,25.08944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,重慶北路,四段125號加油站,121.5119444,25.08277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,重慶北路,四段141號加油站,121.5122222,25.08305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,重慶北路,四段97號,121.5127778,25.08194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,重慶北路,四段60號,121.5127778,25.08166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,重慶北路,四段54號,121.5133333,25.08138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,重慶北路,四段202號加油站,121.5116667,25.085,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,重慶北路,四段202號加油站,121.5116667,25.085,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,580號,121.5102778,25.08722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,延平北路,5段271號,121.5097222,25.08527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段415號(蘭興2號公園),121.5266667,25.11305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段392號(士東國小),121.5266667,25.11333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,七段18號(台銀),121.5305556,25.11916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,七段34號,121.5311111,25.12,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,七段60號,121.5311111,25.12083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,七段132號(郵局),121.5319444,25.12277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,七段186號,121.5330556,25.12472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,七段230之1號 對面,121.5336111,25.1275,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,七段171號,121.5327778,25.12416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,七段141巷43號 (下方公園旁),121.53,25.12444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,七段141巷43號 (體惠幼稚園旁),121.5302778,25.125,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,七段123號前,121.5319444,25.12277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,七段71號 (富邦建設),121.5311111,25.12111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,七段45號,121.5311111,25.12,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,天母西路,3號前,121.5297222,25.11861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,天母西路,73號,121.5252778,25.11833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,天母西路,46之3號,121.5255556,25.11861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,天母北路,61號,121.5266667,25.12166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,天母北路,68之1號,121.5266667,25.12277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,天母東路,6之2號(三玉宮),121.5311111,25.11833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,天母東路,46號,121.5333333,25.11833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,天母東路,68號 (新光三越) (一),121.5336111,25.11805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,天母東路,68號 (新光三越) (二),121.5341667,25.11805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,天母東路,111號,121.5369444,25.11833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,天母東路,59號邊(近57-1號旁),121.5336111,25.11777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,天母東路,1之5號,121.5311111,25.11833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,二段206號(新光三越)(三),121.5344444,25.11805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,二段202號(新光三越)(四),121.5341667,25.15055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,二段180號(誠品),121.5336111,25.11611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,二段128-1號,121.5322222,25.11388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,二段96號(統一證卷),121.5311111,25.11305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,二段78號,121.5311111,25.11222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,二段56號,121.5305556,25.11111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,二段46之1號,121.5305556,25.11027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,二段(蘭雅公園前),121.5305556,25.10972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,二段6號,121.5302778,25.10861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,二段27號,121.5305556,25.10972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,二段51號(蘭雅國中),121.5305556,25.11027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,二段77號(棒球場)(一) 118巷口對面,121.5316667,25.11361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,二段77號(棒球場)(二) 128號對面,121.5322222,25.11388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,(運動公園)(一)二段162號對面,121.5330556,25.11527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,(運動公園)(二)二段178巷口對面,121.5338889,25.11583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,忠誠路,二段207巷1號(啟明學校)旁(二),121.5347222,25.11722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,東山路,114號,121.5394444,25.11305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,東山路,底 (忠孝新村站牌 旁),121.5397222,25.11111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,東山路,與士東路352巷口 職訓(二)站牌,121.5394444,25.11361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,東山路,27號(光華巴士總站),121.5391667,25.11583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,士東路,264號對面,121.5363889,25.11333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,士東路,238號對面,121.535,25.11305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,士東路,216號對面棒球場(一),121.5341667,25.11277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,士東路,180號(台電),121.5322222,25.1125,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,士東路,190號(法院正門200巷)(一),121.5336111,25.11194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,士東路,190號(法院)(一),121.5327778,25.11138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段431號,121.5272222,25.11416667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段420號,121.5269444,25.11388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段750號,121.5280556,25.11583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段800號(美國學校)(二),121.5291667,25.11694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段800號(美國學校)(四),121.5294444,25.1175,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,七段29號,121.5305556,25.11944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段785號(日本學校)(一),121.5297222,25.11833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段785號(日本學校)(三),121.5291667,25.11722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,六段765號,121.5280556,25.11583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,天母西路,61號,121.5261111,25.11861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,士東路,180號台電對面,121.5325,25.11277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,劍潭捷運站1號出口對面,121.5302778,25.08666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,劍潭捷運站1號出口對面,121.5302778,25.08666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,劍潭捷運站1號出口對面,121.5302778,25.08638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,劍潭捷運站1號出口對面,121.5302778,25.08611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,劍潭捷運站前,121.5297222,25.08611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,劍潭捷運站前,121.5297222,25.08611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,劍潭捷運站前,121.5305556,25.08694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,劍潭捷運站前,121.5305556,25.08694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福德路,士林捷運站2號出口對面,121.5336111,25.08805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,3號對面,121.5297222,25.08861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,9號對面,121.5297222,25.08861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,15號好樂迪對面,121.5288889,25.09,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,15號都會叢林對面,121.5286111,25.09055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,99號對面,121.5288889,25.09083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,104號,121.5280556,25.09138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,114號,121.5280556,25.09138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,235號對面,121.5336111,25.09555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,235號對面,121.5336111,25.09555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,249號,121.5280556,25.10194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,288號,121.5263889,25.09527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,472號,121.5266667,25.095,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,477號,121.5297222,25.10055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,398號對面,121.5302778,25.10083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,266號,121.5286111,25.1025,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,316號,121.5291667,25.1,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,408號,121.5277778,25.10194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,383號,121.5227778,25.10055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,373號,121.5230556,25.10083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,385號,121.5247222,25.10111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,375號,121.5247222,25.10111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,345號,121.525,25.10138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,303號,121.5252778,25.10166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,289號,121.5286111,25.10194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,250號,121.5277778,25.09111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,253號,121.5297222,25.1025,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,258號,121.5230556,25.09888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,258號,121.5230556,25.09722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,250號,121.5233333,25.09833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,文林路,412號,121.5277778,25.09083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,258號,121.5230556,25.09888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,基河路,258號對面,121.5230556,25.09888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,小北街,7號對面,121.5327778,25.09472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段607號,121.5277778,25.09583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,188號,121.5272222,25.09555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,243號,121.5258333,25.095,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,243號,121.5258333,25.095,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,243號,121.5258333,25.095,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段511號,121.5283333,25.09361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段505號,121.5277778,25.09361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段495號,121.5277778,25.09277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段459號,121.5275,25.09166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段453號,121.5275,25.09138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段433號,121.5272222,25.08333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段300號對面,121.5272222,25.08888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段282巷對面右側,121.5269444,25.08805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段250號對面,121.5263889,25.08694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段250號對面,121.5261111,25.08666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段6號圓山保齡球館對面,121.5252778,25.08277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段6號圓山保齡球館對面,121.525,25.08194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段6號左側,121.5247222,25.08166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段6號保齡球館出口,121.5255556,25.08222222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段42號,121.5255556,25.08333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段62號,121.5255556,25.08361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段104號,121.5258333,25.08555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段376號,121.5277778,25.08972222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段380號,121.5275,25.09055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段380號北側,121.5277778,25.09083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段455號對面,121.5277778,25.09277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段463號對面,121.5277778,25.09138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段495號對面,121.5277778,25.09194444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段505巷對面與福林路交叉口,121.5280556,25.09361111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,116號對面燦坤左側,121.5288889,25.09583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,116號對面燦坤左側,121.5291667,25.09583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,104巷對面左側,121.5297222,25.09611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,福林地下停車場旁,121.5313889,25.09638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福林路,240號泰北中學站牌(右側),121.5333333,25.09722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福林路,240號泰北中學站牌(右側),121.5336111,25.09722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福林路,240號泰北中學站牌(左側),121.5341667,25.0975,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福林路,247號對面,121.5347222,25.09805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福林路,259號對面,121.5352778,25.09861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福林路,311號對面,121.5361111,25.09888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路與,福林路交叉口(雙溪公園旁),121.5366667,25.09888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,一段東吳大學公車站旁,121.5419444,25.09722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,一段中影(一)(全家便利商店),121.5441667,25.09694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,一段中影(二),121.5444444,25.09694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,一段中影(三),121.5447222,25.09722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,故宮路,19號對面,121.5466667,25.0975,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段114-1號,121.5469444,25.09833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段286號,121.5522222,25.10111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段322巷口,121.5525,25.10083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段342巷口旁(張大千),121.5544444,25.10333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段360號(至善國中),121.5555556,25.10388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段雙溪別墅站牌雙號,121.5572222,25.10527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段大經橋站牌雙號,121.5572222,25.10916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段外雙溪橋站牌雙號,121.5583333,25.11166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中社路,二段公園與明溪街,121.5658333,25.10555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中社路,二段185巷口(一),121.5711111,25.10777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中社路,二段登山步道,121.5677778,25.10611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中社路,二段大崙尾山站牌,121.5697222,25.10666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中社路,二段雙溪站(一),121.5672222,25.10666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段外雙溪橋站牌單號,121.5580556,25.11166667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段449號(大經橋),121.5572222,25.10916667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段415號(劍南路),121.5575,25.10694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段外雙溪別墅站牌,121.5572222,25.10555556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段至善國中對面單號土地公廟,121.5569444,25.105,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段至善國中站牌單號,121.5555556,25.10388889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段321號衛理女中旁,121.5522222,25.10138889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段272號對面,121.5511111,25.10083333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段321號故宮站牌左側,121.5494444,25.08333333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段321號故宮1,121.5494444,25.1,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段321號故宮2,121.5497222,25.10027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段321號故宮3,121.5497222,25.10055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段321號故宮4,121.5502778,25.1,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段321號故宮5,121.5505556,25.10027778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段故宮停車場對面,121.5491667,25.09944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段143巷口,121.5475,25.09888889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段故宮路口對面左側,121.5444444,25.09805556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,二段9號,121.5436111,25.09722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,一段天橋東側1(139號前),121.5411111,25.0975,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,至善路,一段至善公園1,121.5375,25.09833333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福林路,229號旁,121.5338889,25.09777778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,福林路,205號旁,121.5336111,25.0975,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,雨農路,與中正路交叉口右側,121.5319444,25.09666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,雙號士林官邸站牌,121.5313889,25.09638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,雙號士林官邸站牌左側15公尺,121.5311111,25.09638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中正路,104巷福林國小站牌旁,121.5297222,25.09611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段685號,121.5275,25.09722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段647號,121.5275,25.09694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段465號,121.5277778,25.09277778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段439號,121.5272222,25.09111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段台電北區對面站牌437號,121.5272222,25.09055556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段消防局左斜對面433號,121.5275,25.08944444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段單號文林路口,121.5252778,25.08583333,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段單號文林路口捷運橋下,121.5258333,25.08611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段單號劍潭捷運站北側,121.5252778,25.08527778,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段單號劍潭捷運站南側,121.5252778,25.08472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段單號劍潭路口,121.5252778,25.08444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段單號劍潭捷運站停車場前,121.5258333,25.08666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段單號保齡球館對面,121.5255556,25.08305556,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段250號銘傳大學中側,121.5263889,25.08694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段250號銘傳大學北側,121.5266667,25.08722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段雙號台電北區站牌北側,121.5277778,25.09111111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段雙號士林官邸站牌南側,121.5283333,25.09444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段雙號士林官邸站牌北側,121.5283333,25.095,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段680號福林橋站牌北側,121.5272222,25.09722222,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段626號福林橋站牌南側,121.5277778,25.09694444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段433號左側公車站牌(台電北北區營業處),121.5275,25.09444444,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段-銘傳大學公車站牌,121.5272222,25.09638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,中山北路,五段-復興廣播電台對面,121.5269444,25.09611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,四段177號,121.5244444,25.08611111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,四段177號,121.5230556,25.08638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,四段177號,121.5227778,25.08666667,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,四段239號,121.5213889,25.08861111,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,五段80號監理站驗車(左)1,121.5161111,25.09638889,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,五段80號監理站公車站(左),121.5138889,25.095,嚴禁投入家用垃圾，違者重罰新台幣6000元
士林區,承德路,五段80號監理站大門(左)1,121.5144444,25.09472222,嚴禁投入家用垃圾，違者重罰新台幣6000元
